actual_cost,ccg,date,items,quantity,row_id,row_name,setting
1941.11,14L,01/11/2018,309,15255,P84041,CORNERSTONE FAMILY PRACTICE,4
1671.02,14L,01/11/2018,382,17270,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
1994.24,14L,01/11/2018,472,20832,P84043,CORNISHWAY GROUP PRACTICE,4
1154.15,14L,01/11/2018,346,14763,P84045,THE PARK MEDICAL CENTRE,4
3334.6,14L,01/11/2018,489,28549,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1477.79,14L,01/11/2018,307,12393,P84047,DROYLSDEN RD FAMILY PRACTICE,4
1591.25,14L,01/11/2018,414,16223,P84048,TREGENNA GROUP PRACTICE,4
3516.18,14L,01/11/2018,840,35958,P84049,THE AVENUE MEDICAL CENTRE,4
1442.75,14L,01/11/2018,332,15806,P84050,MOUNT ROAD SURGERY,4
1432.48,14L,01/11/2018,251,9814,P84051,EASTLANDS MEDICAL CENTRE,4
1239.75,14L,01/11/2018,324,17736,P84052,WEST GORTON MEDICAL PRACTICE,4
1142.53,14L,01/11/2018,339,15778,P84053,ASHCROFT SURGERY,4
1355.19,14L,01/11/2018,379,14814,P84054,WHITLEY ROAD MEDICAL CENTRE,4
493.23,14L,01/11/2018,155,6724,P84055,MERSEYBANK SURGERY,4
1361.95,14L,01/11/2018,226,11397,P84056,PRINCESS ROAD SURGERY,4
1337.28,14L,01/11/2018,330,14724,P84059,LIME SQUARE MEDICAL CENTRE,4
1797.57,14L,01/11/2018,273,11627,P84061,BROOKLANDS MEDICAL PRACTICE,4
776.07,14L,01/11/2018,119,5326,P84062,BROOKDALE SURGERY,4
616.43,14L,01/11/2018,185,7428,P84064,NEW ISLINGTON MEDICAL CENTRE,4
790.54,14L,01/11/2018,166,9278,P84065,THE SINGH MEDICAL PRACTICE,4
635.96,14L,01/11/2018,212,8277,P84066,DAVID MEDICAL CENTRE,4
1755.6,14L,01/11/2018,355,15762,P84067,HAZELDENE MEDICAL CENTRE,4
2667.5,14L,01/11/2018,523,22851,P84068,CHORLTON FAMILY PRACTICE,4
1149.68,14L,01/11/2018,309,17202,P84070,NEWTON HEATH MEDICAL CENTRE,4
810.67,14L,01/11/2018,218,8445,P84071,WILBRAHAM SURGERY,4
1968.29,14L,01/11/2018,532,24277,P84072,THE ROBERT DARBISHIRE PRACTICE,4
2601.21,14L,01/11/2018,432,26580,P84074,WELLFIELD MEDICAL CENTRE,4
1505.84,14L,01/11/2018,80,4160,P84605,FERNCLOUGH SURGERY,4
775.41,14L,01/11/2018,276,11921,P84611,"DR CHIU, KOH AND GAN",4
1387.88,14L,01/11/2018,203,11199,P84616,MANCHESTER MEDICAL,4
852.99,14L,01/11/2018,151,5671,P84626,WILMSLOW ROAD SURGERY,4
1305.04,14L,01/11/2018,291,11819,P84630,THE ARCH MEDICAL PRACTICE,4
263.45,14L,01/11/2018,31,1046,P84631,ARTANE MEDICAL CENTRE,4
538.34,14L,01/11/2018,126,6490,P84635,THE WHITSWOOD PRACTICE,4
653.34,14L,01/11/2018,151,7288,P84637,DR KHAN'S PRACTICE,4
164.71,14L,01/11/2018,80,4033,P84639,FALLOWFIELD MEDICAL CENTRE,4
565.48,14L,01/11/2018,146,7329,P84640,QUEENS MEDICAL CENTRE,4
1123.9,14L,01/11/2018,288,15326,P84644,PARKSIDE SURGERY,4
1255.6,14L,01/11/2018,282,16685,P84645,PARK VIEW MEDICAL CENTRE,4
840.33,14L,01/11/2018,211,9833,P84650,THE ALEXANDRA PRACTICE,4
964.73,14L,01/11/2018,228,12410,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
1354.83,14L,01/11/2018,259,12369,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
891.44,14L,01/11/2018,207,7366,P84663,THE NEVILLE FAMILY CENTRE,4
264.37,14L,01/11/2018,87,2639,P84665,AL-SHIFA MEDICAL CENTRE,4
1706.47,14L,01/11/2018,320,16034,P84669,CORNBROOK MEDICAL PRACTICE,4
581.34,14L,01/11/2018,180,6524,P84672,WOODLANDS MEDICAL PRACTICE,4
2209.61,14L,01/11/2018,418,14159,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
2660.81,14L,01/11/2018,594,28986,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
232.18,14L,01/11/2018,74,2642,P84679,WILLOWBANK SURGERY,4
222.28,14L,01/11/2018,87,3349,P84682,BURNAGE HEALTHCARE PRACTICE,4
1265.04,14L,01/11/2018,137,6262,P84683,THE DOC'S SURGERY,4
645.52,14L,01/11/2018,142,6795,P84684,JOLLY MEDICAL CENTRE,4
687.2,14L,01/11/2018,171,10768,P84689,LONGSIGHT MEDICAL PRACTICE,4
634.32,14L,01/11/2018,206,8279,P84690,DAM HEAD MEDICAL CENTRE,4
4.65,14L,01/11/2018,1,100,P84696,COMMUNITY PAEDIATRICIANS,9
2184.43,14L,01/11/2018,541,21245,Y00707,PCEC,1
1.23,14L,01/11/2018,1,14,Y01249,BUCCLEUCH LODGE ICF,0
1071.33,14L,01/11/2018,260,14557,Y01695,MP VICTORIA MILL,4
14.5,14L,01/11/2018,10,129,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
784.52,14L,01/11/2018,231,10728,Y02325,CHARLESTOWN MD,4
882.65,14L,01/11/2018,79,7636,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
598.82,14L,01/11/2018,175,9076,Y02520,SIMPSON MEDICAL PRACTICE,4
3633.27,14L,01/11/2018,601,34895,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
3526.47,14L,01/11/2018,1172,40514,Y02849,CITY HEALTH CENTRE,4
1727.24,14L,01/11/2018,547,26395,Y02890,HAWTHORN MC,4
674.03,14L,01/11/2018,188,10278,Y02960,NEW BANK HEALTH,4
16.72,14L,01/11/2018,7,339,Y04084,PAHNT COMMUNITY SERVICES,9
20.75,14L,01/11/2018,2,121,Y04085,MFT CHILDRENS COMMUNITY SERVICES,9
0.37,14L,01/11/2018,1,6,Y04087,UHSM COMMUNITY SERVICES,9
114.3,14L,01/11/2018,15,536,Y04380,CRISIS RESPONSE TEAM,9
501.8,14L,01/11/2018,143,6999,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
4.44,14L,01/11/2018,2,56,Y04584,INTERMEDIATE CARE (THE PEELE),0
507.22,14L,01/11/2018,154,6316,Y04605,SMGPF,9
569.39,14L,01/11/2018,157,12014,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
1265.84,14L,01/12/2018,389,16003,P84004,FIVE OAKS FAMILIY PRACTICE,4
299.26,14L,01/12/2018,103,3561,P84005,THE VALLANCE CENTRE,4
1795.43,14L,01/12/2018,350,16712,P84009,AILSA CRAIG MEDICAL CENTRE,4
2245.25,14L,01/12/2018,415,18708,P84010,THE BORCHARDT MEDICAL CENTRE,4
2098.42,14L,01/12/2018,527,24287,P84012,NORTHENDEN GROUP PRACTICE,4
1649.09,14L,01/12/2018,452,20251,P84014,RK MEDICAL PRACTICE,4
2093.45,14L,01/12/2018,347,19645,P84016,LEVENSHULME MEDICAL PRACTICE,4
1304.2,14L,01/12/2018,366,18240,P84017,LADYBARN GROUP PRACTICE,4
703.34,14L,01/12/2018,174,6277,P84018,MAULDETH MEDICAL CENTRE,4
2425.2,14L,01/12/2018,548,24145,P84019,VALENTINE MEDICAL CENTRE,4
2383.62,14L,01/12/2018,468,20432,P84020,PEEL HALL MEDICAL CENTRE,4
1559.05,14L,01/12/2018,426,18156,P84021,THE MAPLES MEDICAL CENTRE,4
755.61,14L,01/12/2018,260,10869,P84022,KINGSWAY MEDICAL PRACTICE,4
803.82,14L,01/12/2018,213,8739,P84023,SURREY LODGE PRACTICE,4
1632.94,14L,01/12/2018,593,23708,P84024,BOWLAND MEDICAL PRACTICE,4
2228.55,14L,01/12/2018,525,22833,P84025,ST GEORGE'S MEDICAL CENTRE,4
1024.33,14L,01/12/2018,227,12740,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1604.79,14L,01/12/2018,300,12040,P84027,WEST POINT MEDICAL CENTRE,4
1900.83,14L,01/12/2018,573,23750,P84028,GORTON MEDICAL CENTRE,4
3590.4,14L,01/12/2018,810,36690,P84029,BENCHILL MEDICAL PRACTICE,4
3903.31,14L,01/12/2018,651,35623,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
883.01,14L,01/12/2018,290,13283,P84032,DRS HANIF & BANNURU,4
872.56,14L,01/12/2018,314,12063,P84033,BEACON MEDICAL CENTRE,4
3826.66,14L,01/12/2018,532,24543,P84034,BARLOW MEDICAL CENTRE,4
2360,14L,01/12/2018,585,21874,P84035,BODEY MEDICAL CENTRE,4
925.29,14L,01/12/2018,247,10541,P84037,DR CUNNINGHAM & PARTNERS,4
2501.48,14L,01/12/2018,411,19317,P84038,ASHVILLE SURGERY,4
1284.73,14L,01/12/2018,232,9615,P84039,THE RANGE MEDICAL CENTRE,4
894.76,14L,01/12/2018,323,12620,P84040,CONRAN MEDICAL CENTRE,4
1549.42,14L,01/12/2018,339,15483,P84041,CORNERSTONE FAMILY PRACTICE,4
1686.7,14L,01/12/2018,362,18710,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
4668.13,14L,01/12/2018,442,19078,P84043,CORNISHWAY GROUP PRACTICE,4
1562.59,14L,01/12/2018,345,13452,P84045,THE PARK MEDICAL CENTRE,4
2957.62,14L,01/12/2018,472,26570,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1262.2,14L,01/12/2018,330,10731,P84047,DROYLSDEN RD FAMILY PRACTICE,4
1713.15,14L,01/12/2018,413,16429,P84048,TREGENNA GROUP PRACTICE,4
3594.26,14L,01/12/2018,856,36602,P84049,THE AVENUE MEDICAL CENTRE,4
721.83,14L,01/12/2018,278,10807,P84050,MOUNT ROAD SURGERY,4
1237.15,14L,01/12/2018,264,11722,P84051,EASTLANDS MEDICAL CENTRE,4
1212.73,14L,01/12/2018,327,17024,P84052,WEST GORTON MEDICAL PRACTICE,4
1344.71,14L,01/12/2018,337,15405,P84053,ASHCROFT SURGERY,4
1449.64,14L,01/12/2018,384,13986,P84054,WHITLEY ROAD MEDICAL CENTRE,4
1374.6,14L,01/12/2018,252,12196,P84055,MERSEYBANK SURGERY,4
1099.84,14L,01/12/2018,187,8126,P84056,PRINCESS ROAD SURGERY,4
2006.21,14L,01/12/2018,352,15399,P84059,LIME SQUARE MEDICAL CENTRE,4
1509.34,14L,01/12/2018,274,11755,P84061,BROOKLANDS MEDICAL PRACTICE,4
850.33,14L,01/12/2018,94,3158,P84062,BROOKDALE SURGERY,4
590.1,14L,01/12/2018,163,7572,P84064,NEW ISLINGTON MEDICAL CENTRE,4
570.17,14L,01/12/2018,183,10950,P84065,THE SINGH MEDICAL PRACTICE,4
788.49,14L,01/12/2018,222,10235,P84066,DAVID MEDICAL CENTRE,4
1960.76,14L,01/12/2018,447,18237,P84067,HAZELDENE MEDICAL CENTRE,4
2146.94,14L,01/12/2018,446,19648,P84068,CHORLTON FAMILY PRACTICE,4
1244.31,14L,01/12/2018,281,13924,P84070,NEWTON HEATH MEDICAL CENTRE,4
766.94,14L,01/12/2018,227,9134,P84071,WILBRAHAM SURGERY,4
1943.57,14L,01/12/2018,545,26017,P84072,THE ROBERT DARBISHIRE PRACTICE,4
1848,14L,01/12/2018,377,18872,P84074,WELLFIELD MEDICAL CENTRE,4
457.23,14L,01/12/2018,74,3904,P84605,FERNCLOUGH SURGERY,4
709.05,14L,01/12/2018,261,11600,P84611,"DR CHIU, KOH AND GAN",4
1325.79,14L,01/12/2018,178,10024,P84616,MANCHESTER MEDICAL,4
872.62,14L,01/12/2018,149,7615,P84626,WILMSLOW ROAD SURGERY,4
2439.85,14L,01/12/2018,294,13603,P84630,THE ARCH MEDICAL PRACTICE,4
275.37,14L,01/12/2018,31,1653,P84631,ARTANE MEDICAL CENTRE,4
378.01,14L,01/12/2018,139,6549,P84635,THE WHITSWOOD PRACTICE,4
454.37,14L,01/12/2018,154,7766,P84637,DR KHAN'S PRACTICE,4
302.53,14L,01/12/2018,87,2976,P84639,FALLOWFIELD MEDICAL CENTRE,4
569.4,14L,01/12/2018,142,8697,P84640,QUEENS MEDICAL CENTRE,4
916.3,14L,01/12/2018,272,14263,P84644,PARKSIDE SURGERY,4
1454.84,14L,01/12/2018,337,17741,P84645,PARK VIEW MEDICAL CENTRE,4
855.4,14L,01/12/2018,204,10496,P84650,THE ALEXANDRA PRACTICE,4
763.52,14L,01/12/2018,224,11285,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
1257.8,14L,01/12/2018,262,12532,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
731.37,14L,01/12/2018,233,9087,P84663,THE NEVILLE FAMILY CENTRE,4
277.55,14L,01/12/2018,75,2004,P84665,AL-SHIFA MEDICAL CENTRE,4
2077.94,14L,01/12/2018,323,15707,P84669,CORNBROOK MEDICAL PRACTICE,4
572.44,14L,01/12/2018,178,6916,P84672,WOODLANDS MEDICAL PRACTICE,4
1647.77,14L,01/12/2018,383,11358,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
2244.84,14L,01/12/2018,608,28747,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
185.37,14L,01/12/2018,67,3484,P84679,WILLOWBANK SURGERY,4
442.52,14L,01/12/2018,74,2937,P84682,BURNAGE HEALTHCARE PRACTICE,4
1524.44,14L,01/12/2018,171,7202,P84683,THE DOC'S SURGERY,4
620.65,14L,01/12/2018,149,7113,P84684,JOLLY MEDICAL CENTRE,4
632.95,14L,01/12/2018,190,10332,P84689,LONGSIGHT MEDICAL PRACTICE,4
408.42,14L,01/12/2018,167,4956,P84690,DAM HEAD MEDICAL CENTRE,4
2046.3,14L,01/12/2018,587,23058,Y00707,PCEC,1
736.96,14L,01/12/2018,263,11393,Y01695,MP VICTORIA MILL,4
27.48,14L,01/12/2018,10,143,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
740.52,14L,01/12/2018,213,12946,Y02325,CHARLESTOWN MD,4
693.22,14L,01/12/2018,54,6828,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
592.2,14L,01/12/2018,163,9050,Y02520,SIMPSON MEDICAL PRACTICE,4
2279.24,14L,01/12/2018,564,34341,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
3456.09,14L,01/12/2018,1188,42600,Y02849,CITY HEALTH CENTRE,4
1513.66,14L,01/12/2018,460,22965,Y02890,HAWTHORN MC,4
774.11,14L,01/12/2018,162,7914,Y02960,NEW BANK HEALTH,4
4.05,14L,01/12/2018,2,24,Y03328,TURNING POINT SMITHFIELD SERVICE,9
48.28,14L,01/12/2018,9,447,Y04084,PAHNT COMMUNITY SERVICES,9
33.03,14L,01/12/2018,14,252,Y04380,CRISIS RESPONSE TEAM,9
328.91,14L,01/12/2018,127,4791,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
0.68,14L,01/12/2018,1,8,Y04584,INTERMEDIATE CARE (THE PEELE),0
459.91,14L,01/12/2018,141,5698,Y04605,SMGPF,9
366.24,14L,01/12/2018,104,7138,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
1786.72,14L,01/01/2019,473,20760,P84004,FIVE OAKS FAMILIY PRACTICE,4
387.27,14L,01/01/2019,144,4558,P84005,THE VALLANCE CENTRE,4
1699.66,14L,01/01/2019,416,19185,P84009,AILSA CRAIG MEDICAL CENTRE,4
2236.04,14L,01/01/2019,418,18096,P84010,THE BORCHARDT MEDICAL CENTRE,4
2641.48,14L,01/01/2019,652,26036,P84012,NORTHENDEN GROUP PRACTICE,4
1735.66,14L,01/01/2019,472,20205,P84014,RK MEDICAL PRACTICE,4
1827.43,14L,01/01/2019,356,17755,P84016,LEVENSHULME MEDICAL PRACTICE,4
1393.64,14L,01/01/2019,408,17609,P84017,LADYBARN GROUP PRACTICE,4
805.31,14L,01/01/2019,230,8139,P84018,MAULDETH MEDICAL CENTRE,4
2874.91,14L,01/01/2019,632,27543,P84019,VALENTINE MEDICAL CENTRE,4
2820.28,14L,01/01/2019,500,18826,P84020,PEEL HALL MEDICAL CENTRE,4
2416,14L,01/01/2019,557,22493,P84021,THE MAPLES MEDICAL CENTRE,4
904.8,14L,01/01/2019,276,11278,P84022,KINGSWAY MEDICAL PRACTICE,4
968.06,14L,01/01/2019,279,12829,P84023,SURREY LODGE PRACTICE,4
2085.52,14L,01/01/2019,725,29914,P84024,BOWLAND MEDICAL PRACTICE,4
2138.12,14L,01/01/2019,546,21971,P84025,ST GEORGE'S MEDICAL CENTRE,4
1446.44,14L,01/01/2019,258,12798,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1249.87,14L,01/01/2019,316,14612,P84027,WEST POINT MEDICAL CENTRE,4
2072.08,14L,01/01/2019,620,22772,P84028,GORTON MEDICAL CENTRE,4
3143.73,14L,01/01/2019,862,36200,P84029,BENCHILL MEDICAL PRACTICE,4
4126.48,14L,01/01/2019,719,37402,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
1206.35,14L,01/01/2019,379,14764,P84032,DRS HANIF & BANNURU,4
1656.21,14L,01/01/2019,347,13376,P84033,BEACON MEDICAL CENTRE,4
3383.37,14L,01/01/2019,594,22975,P84034,BARLOW MEDICAL CENTRE,4
3503.49,14L,01/01/2019,692,25092,P84035,BODEY MEDICAL CENTRE,4
1308.65,14L,01/01/2019,287,13852,P84037,DR CUNNINGHAM & PARTNERS,4
2304.78,14L,01/01/2019,402,23495,P84038,ASHVILLE SURGERY,4
1365.92,14L,01/01/2019,286,11308,P84039,THE RANGE MEDICAL CENTRE,4
1215.49,14L,01/01/2019,388,17158,P84040,CONRAN MEDICAL CENTRE,4
2516.04,14L,01/01/2019,360,14517,P84041,CORNERSTONE FAMILY PRACTICE,4
1878.71,14L,01/01/2019,338,14502,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
4357.93,14L,01/01/2019,552,24514,P84043,CORNISHWAY GROUP PRACTICE,4
1646.27,14L,01/01/2019,395,15423,P84045,THE PARK MEDICAL CENTRE,4
3026.11,14L,01/01/2019,512,26957,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1314.05,14L,01/01/2019,347,11802,P84047,DROYLSDEN RD FAMILY PRACTICE,4
1604.51,14L,01/01/2019,454,15529,P84048,TREGENNA GROUP PRACTICE,4
3767.02,14L,01/01/2019,911,40791,P84049,THE AVENUE MEDICAL CENTRE,4
1131.85,14L,01/01/2019,314,14307,P84050,MOUNT ROAD SURGERY,4
990.25,14L,01/01/2019,281,10827,P84051,EASTLANDS MEDICAL CENTRE,4
1283.17,14L,01/01/2019,358,16797,P84052,WEST GORTON MEDICAL PRACTICE,4
1567.78,14L,01/01/2019,358,16252,P84053,ASHCROFT SURGERY,4
2101.08,14L,01/01/2019,434,16113,P84054,WHITLEY ROAD MEDICAL CENTRE,4
634.43,14L,01/01/2019,193,7983,P84055,MERSEYBANK SURGERY,4
1022.79,14L,01/01/2019,272,10070,P84056,PRINCESS ROAD SURGERY,4
2877.09,14L,01/01/2019,441,19480,P84059,LIME SQUARE MEDICAL CENTRE,4
2123.65,14L,01/01/2019,338,13979,P84061,BROOKLANDS MEDICAL PRACTICE,4
579.15,14L,01/01/2019,102,4638,P84062,BROOKDALE SURGERY,4
744.04,14L,01/01/2019,236,10192,P84064,NEW ISLINGTON MEDICAL CENTRE,4
586.98,14L,01/01/2019,212,9737,P84065,THE SINGH MEDICAL PRACTICE,4
967.84,14L,01/01/2019,217,6712,P84066,DAVID MEDICAL CENTRE,4
1928.07,14L,01/01/2019,403,16552,P84067,HAZELDENE MEDICAL CENTRE,4
2059.43,14L,01/01/2019,506,20865,P84068,CHORLTON FAMILY PRACTICE,4
1091.82,14L,01/01/2019,334,14323,P84070,NEWTON HEATH MEDICAL CENTRE,4
917.74,14L,01/01/2019,247,8302,P84071,WILBRAHAM SURGERY,4
2805.36,14L,01/01/2019,631,30390,P84072,THE ROBERT DARBISHIRE PRACTICE,4
1825.21,14L,01/01/2019,430,20734,P84074,WELLFIELD MEDICAL CENTRE,4
441.97,14L,01/01/2019,86,4303,P84605,FERNCLOUGH SURGERY,4
1057.46,14L,01/01/2019,345,13853,P84611,"DR CHIU, KOH AND GAN",4
1442.65,14L,01/01/2019,210,10067,P84616,MANCHESTER MEDICAL,4
1037.59,14L,01/01/2019,203,9859,P84626,WILMSLOW ROAD SURGERY,4
1557.97,14L,01/01/2019,330,14012,P84630,THE ARCH MEDICAL PRACTICE,4
413.11,14L,01/01/2019,37,1164,P84631,ARTANE MEDICAL CENTRE,4
399.81,14L,01/01/2019,134,6899,P84635,THE WHITSWOOD PRACTICE,4
489.89,14L,01/01/2019,166,6987,P84637,DR KHAN'S PRACTICE,4
185.23,14L,01/01/2019,80,3507,P84639,FALLOWFIELD MEDICAL CENTRE,4
620.99,14L,01/01/2019,168,8540,P84640,QUEENS MEDICAL CENTRE,4
1058.19,14L,01/01/2019,279,12388,P84644,PARKSIDE SURGERY,4
1448.91,14L,01/01/2019,336,17591,P84645,PARK VIEW MEDICAL CENTRE,4
989.38,14L,01/01/2019,245,11915,P84650,THE ALEXANDRA PRACTICE,4
836.1,14L,01/01/2019,255,11526,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
3598.4,14L,01/01/2019,317,16279,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
918.94,14L,01/01/2019,303,11947,P84663,THE NEVILLE FAMILY CENTRE,4
523.81,14L,01/01/2019,78,2841,P84665,AL-SHIFA MEDICAL CENTRE,4
1642.48,14L,01/01/2019,353,16811,P84669,CORNBROOK MEDICAL PRACTICE,4
538.39,14L,01/01/2019,200,7808,P84672,WOODLANDS MEDICAL PRACTICE,4
2691.83,14L,01/01/2019,475,14463,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
2384.84,14L,01/01/2019,682,28710,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
259.93,14L,01/01/2019,90,2670,P84679,WILLOWBANK SURGERY,4
603.19,14L,01/01/2019,108,5490,P84682,BURNAGE HEALTHCARE PRACTICE,4
1446.87,14L,01/01/2019,228,8311,P84683,THE DOC'S SURGERY,4
660.19,14L,01/01/2019,179,8300,P84684,JOLLY MEDICAL CENTRE,4
807.22,14L,01/01/2019,244,11538,P84689,LONGSIGHT MEDICAL PRACTICE,4
863.51,14L,01/01/2019,205,6222,P84690,DAM HEAD MEDICAL CENTRE,4
1.39,14L,01/01/2019,1,100,P84696,COMMUNITY PAEDIATRICIANS,9
1795.82,14L,01/01/2019,550,20096,Y00707,PCEC,1
0.88,14L,01/01/2019,1,14,Y01249,BUCCLEUCH LODGE ICF,0
750.67,14L,01/01/2019,269,12886,Y01695,MP VICTORIA MILL,4
344.53,14L,01/01/2019,25,893,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
785.32,14L,01/01/2019,241,9980,Y02325,CHARLESTOWN MD,4
840.09,14L,01/01/2019,81,6406,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
545.94,14L,01/01/2019,155,8819,Y02520,SIMPSON MEDICAL PRACTICE,4
2252.17,14L,01/01/2019,594,35040,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
3616.8,14L,01/01/2019,1279,43280,Y02849,CITY HEALTH CENTRE,4
1745.74,14L,01/01/2019,549,26956,Y02890,HAWTHORN MC,4
902.13,14L,01/01/2019,216,13876,Y02960,NEW BANK HEALTH,4
17.93,14L,01/01/2019,7,244,Y04084,PAHNT COMMUNITY SERVICES,9
2.46,14L,01/01/2019,1,200,Y04085,MFT CHILDRENS COMMUNITY SERVICES,9
0.99,14L,01/01/2019,1,21,Y04086,MFT ADULT COMMUNITY SERVICES,9
176.89,14L,01/01/2019,24,886,Y04380,CRISIS RESPONSE TEAM,9
560.99,14L,01/01/2019,175,6890,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
0.67,14L,01/01/2019,1,8,Y04584,INTERMEDIATE CARE (THE PEELE),0
499.15,14L,01/01/2019,184,7422,Y04605,SMGPF,9
4.57,14L,01/01/2019,1,8,Y05022,CONTINENCE PRESCRIBING SERVICE,9
513.79,14L,01/01/2019,167,8723,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
1383.64,14L,01/02/2019,352,14950,P84004,FIVE OAKS FAMILIY PRACTICE,4
416.49,14L,01/02/2019,142,5182,P84005,THE VALLANCE CENTRE,4
1309.72,14L,01/02/2019,298,13883,P84009,AILSA CRAIG MEDICAL CENTRE,4
1577.43,14L,01/02/2019,392,17254,P84010,THE BORCHARDT MEDICAL CENTRE,4
2264.94,14L,01/02/2019,538,23799,P84012,NORTHENDEN GROUP PRACTICE,4
1839.54,14L,01/02/2019,379,21022,P84014,RK MEDICAL PRACTICE,4
1543.21,14L,01/02/2019,382,21058,P84016,LEVENSHULME MEDICAL PRACTICE,4
1569.28,14L,01/02/2019,384,15593,P84017,LADYBARN GROUP PRACTICE,4
830.7,14L,01/02/2019,181,5658,P84018,MAULDETH MEDICAL CENTRE,4
2135.7,14L,01/02/2019,547,26316,P84019,VALENTINE MEDICAL CENTRE,4
2216.48,14L,01/02/2019,433,18578,P84020,PEEL HALL MEDICAL CENTRE,4
1168.91,14L,01/02/2019,415,16669,P84021,THE MAPLES MEDICAL CENTRE,4
608.84,14L,01/02/2019,180,7978,P84022,KINGSWAY MEDICAL PRACTICE,4
1107.36,14L,01/02/2019,288,13464,P84023,SURREY LODGE PRACTICE,4
1862.9,14L,01/02/2019,605,25974,P84024,BOWLAND MEDICAL PRACTICE,4
2408.48,14L,01/02/2019,464,20312,P84025,ST GEORGE'S MEDICAL CENTRE,4
1246.66,14L,01/02/2019,230,10602,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1449.57,14L,01/02/2019,269,11696,P84027,WEST POINT MEDICAL CENTRE,4
2113.21,14L,01/02/2019,582,24297,P84028,GORTON MEDICAL CENTRE,4
2330.89,14L,01/02/2019,683,35532,P84029,BENCHILL MEDICAL PRACTICE,4
3786.88,14L,01/02/2019,648,36642,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
1143.91,14L,01/02/2019,344,16925,P84032,DRS HANIF & BANNURU,4
1041.98,14L,01/02/2019,335,13911,P84033,BEACON MEDICAL CENTRE,4
2214.71,14L,01/02/2019,481,21171,P84034,BARLOW MEDICAL CENTRE,4
2032.6,14L,01/02/2019,587,23895,P84035,BODEY MEDICAL CENTRE,4
1058.53,14L,01/02/2019,235,9815,P84037,DR CUNNINGHAM & PARTNERS,4
2234.87,14L,01/02/2019,401,20529,P84038,ASHVILLE SURGERY,4
2422.99,14L,01/02/2019,235,12173,P84039,THE RANGE MEDICAL CENTRE,4
1649.16,14L,01/02/2019,374,18502,P84040,CONRAN MEDICAL CENTRE,4
1235.26,14L,01/02/2019,271,10553,P84041,CORNERSTONE FAMILY PRACTICE,4
1649.3,14L,01/02/2019,339,18652,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
3224.58,14L,01/02/2019,468,22092,P84043,CORNISHWAY GROUP PRACTICE,4
1410.91,14L,01/02/2019,370,16470,P84045,THE PARK MEDICAL CENTRE,4
2454.31,14L,01/02/2019,425,25719,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1184.83,14L,01/02/2019,291,10151,P84047,DROYLSDEN RD FAMILY PRACTICE,4
1374.09,14L,01/02/2019,400,16312,P84048,TREGENNA GROUP PRACTICE,4
3489.29,14L,01/02/2019,773,33348,P84049,THE AVENUE MEDICAL CENTRE,4
1256.69,14L,01/02/2019,300,13921,P84050,MOUNT ROAD SURGERY,4
854.26,14L,01/02/2019,237,9208,P84051,EASTLANDS MEDICAL CENTRE,4
1413.66,14L,01/02/2019,339,18229,P84052,WEST GORTON MEDICAL PRACTICE,4
