date,row_id,row_name,total_list_size
2018-11-01,P84027,WEST POINT MEDICAL CENTRE,7348
2018-11-01,P84028,GORTON MEDICAL CENTRE,8392
2018-11-01,P84029,BENCHILL MEDICAL PRACTICE,9646
2018-11-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,14017
2018-11-01,P84032,DRS HANIF & BANNURU,6264
2018-11-01,P84033,BEACON MEDICAL CENTRE,4018
2018-11-01,P84034,BARLOW MEDICAL CENTRE,15055
2018-11-01,P84035,BODEY MEDICAL CENTRE,16770
2018-11-01,P84037,DR CUNNINGHAM & PARTNERS,6920
2018-11-01,P84038,ASHVILLE SURGERY,9572
2018-11-01,P84039,THE RANGE MEDICAL CENTRE,7915
2018-11-01,P84040,CONRAN MEDICAL CENTRE,6609
2018-11-01,P84041,CORNERSTONE FAMILY PRACTICE,7158
2018-11-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,9687
2018-11-01,P84043,CORNISHWAY GROUP PRACTICE,9267
2018-11-01,P84045,THE PARK MEDICAL CENTRE,5221
2018-11-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,12087
2018-11-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4393
2018-11-01,P84048,TREGENNA GROUP PRACTICE,6545
2018-11-01,P84049,THE AVENUE MEDICAL CENTRE,10393
2018-11-01,P84050,MOUNT ROAD SURGERY,8044
2018-11-01,P84051,EASTLANDS MEDICAL CENTRE,5262
2018-11-01,P84052,WEST GORTON MEDICAL PRACTICE,6893
2018-11-01,P84053,ASHCROFT SURGERY,8030
2018-11-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6666
2018-11-01,P84055,MERSEYBANK SURGERY,2723
2018-11-01,P84056,PRINCESS ROAD SURGERY,5111
2018-11-01,P84059,LIME SQUARE MEDICAL CENTRE,6004
2018-11-01,P84061,BROOKLANDS MEDICAL PRACTICE,5964
2018-11-01,P84062,BROOKDALE SURGERY,2338
2018-11-01,P84064,NEW ISLINGTON MEDICAL CENTRE,6092
2018-11-01,P84065,THE SINGH MEDICAL PRACTICE,3855
2018-11-01,P84066,DAVID MEDICAL CENTRE,4439
2018-11-01,P84067,HAZELDENE MEDICAL CENTRE,6784
2018-11-01,P84068,CHORLTON FAMILY PRACTICE,15541
2018-11-01,P84070,NEWTON HEATH MEDICAL CENTRE,6721
2018-11-01,P84071,WILBRAHAM SURGERY,4455
2018-11-01,P84072,THE ROBERT DARBISHIRE PRACTICE,24172
2018-11-01,P84074,WELLFIELD MEDICAL CENTRE,10158
2018-11-01,P84605,FERNCLOUGH SURGERY,2002
2018-11-01,P84611,"DR CHIU, KOH AND GAN",6283
2018-11-01,P84616,MANCHESTER MEDICAL,7465
2018-11-01,P84626,WILMSLOW ROAD SURGERY,4900
2018-11-01,P84630,THE ARCH MEDICAL PRACTICE,18207
2018-11-01,P84631,ARTANE MEDICAL CENTRE,1538
2018-11-01,P84635,THE WHITSWOOD PRACTICE,4010
2018-11-01,P84637,DR KHAN'S PRACTICE,2793
2018-11-01,P84639,FALLOWFIELD MEDICAL CENTRE,2302
2018-11-01,P84640,QUEENS MEDICAL CENTRE,3851
2018-11-01,P84644,PARKSIDE SURGERY,5005
2018-11-01,P84645,PARK VIEW MEDICAL CENTRE,6340
2018-11-01,P84650,THE ALEXANDRA PRACTICE,5838
2018-11-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,3997
2018-11-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7369
2018-11-01,P84663,THE NEVILLE FAMILY CENTRE,4264
2018-11-01,P84665,AL-SHIFA MEDICAL CENTRE,2785
2018-11-01,P84669,CORNBROOK MEDICAL PRACTICE,12809
2018-11-01,P84672,WOODLANDS MEDICAL PRACTICE,3232
2018-11-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10519
2018-11-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,14008
2018-11-01,P84679,WILLOWBANK SURGERY,1785
2018-11-01,P84682,BURNAGE HEALTHCARE PRACTICE,2350
2018-11-01,P84683,THE DOC'S SURGERY,7764
2018-11-01,P84684,JOLLY MEDICAL CENTRE,4032
2018-11-01,P84689,LONGSIGHT MEDICAL PRACTICE,4767
2018-11-01,P84690,DAM HEAD MEDICAL CENTRE,2793
2018-11-01,Y01695,MP VICTORIA MILL,2607
2018-11-01,Y02325,CHARLESTOWN MD,4053
2018-11-01,Y02520,SIMPSON MEDICAL PRACTICE,5656
2018-11-01,Y02849,CITY HEALTH CENTRE,12920
2018-11-01,Y02890,HAWTHORN MC,5189
2018-11-01,Y02960,NEW BANK HEALTH,6009
2018-12-01,P84004,FIVE OAKS FAMILIY PRACTICE,9207
2018-12-01,P84005,THE VALLANCE CENTRE,9814
2018-12-01,P84009,AILSA CRAIG MEDICAL CENTRE,10829
2018-12-01,P84010,THE BORCHARDT MEDICAL CENTRE,10390
2018-12-01,P84012,NORTHENDEN GROUP PRACTICE,10096
2018-12-01,P84014,RK MEDICAL PRACTICE,4843
2018-12-01,P84016,LEVENSHULME MEDICAL PRACTICE,7853
2018-12-01,P84017,LADYBARN GROUP PRACTICE,10722
2018-12-01,P84018,MAULDETH MEDICAL CENTRE,6360
2018-12-01,P84019,VALENTINE MEDICAL CENTRE,11001
2018-12-01,P84020,PEEL HALL MEDICAL CENTRE,9185
2018-12-01,P84021,THE MAPLES MEDICAL CENTRE,8553
2018-12-01,P84022,KINGSWAY MEDICAL PRACTICE,6015
2018-12-01,P84023,SURREY LODGE PRACTICE,8353
2018-12-01,P84024,BOWLAND MEDICAL PRACTICE,7793
2018-12-01,P84025,ST GEORGE'S MEDICAL CENTRE,7011
2018-12-01,P84026,DICKENSON ROAD MEDICAL CENTRE,7408
2018-12-01,P84027,WEST POINT MEDICAL CENTRE,7388
2018-12-01,P84028,GORTON MEDICAL CENTRE,8407
2018-12-01,P84029,BENCHILL MEDICAL PRACTICE,9646
2018-12-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,14054
2018-12-01,P84032,DRS HANIF & BANNURU,6272
2018-12-01,P84033,BEACON MEDICAL CENTRE,4022
2018-12-01,P84034,BARLOW MEDICAL CENTRE,15136
2018-12-01,P84035,BODEY MEDICAL CENTRE,16719
2018-12-01,P84037,DR CUNNINGHAM & PARTNERS,6933
2018-12-01,P84038,ASHVILLE SURGERY,9599
2018-12-01,P84039,THE RANGE MEDICAL CENTRE,7892
2018-12-01,P84040,CONRAN MEDICAL CENTRE,6645
2018-12-01,P84041,CORNERSTONE FAMILY PRACTICE,7130
2018-12-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,9761
2018-12-01,P84043,CORNISHWAY GROUP PRACTICE,9295
2018-12-01,P84045,THE PARK MEDICAL CENTRE,5221
2018-12-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,12065
2018-12-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4402
2018-12-01,P84048,TREGENNA GROUP PRACTICE,6526
2018-12-01,P84049,THE AVENUE MEDICAL CENTRE,10395
2018-12-01,P84050,MOUNT ROAD SURGERY,8059
2018-12-01,P84051,EASTLANDS MEDICAL CENTRE,5253
2018-12-01,P84052,WEST GORTON MEDICAL PRACTICE,6909
2018-12-01,P84053,ASHCROFT SURGERY,8034
2018-12-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6670
2018-12-01,P84055,MERSEYBANK SURGERY,2727
2018-12-01,P84056,PRINCESS ROAD SURGERY,5128
2018-12-01,P84059,LIME SQUARE MEDICAL CENTRE,6035
2018-12-01,P84061,BROOKLANDS MEDICAL PRACTICE,5963
2018-12-01,P84062,BROOKDALE SURGERY,2339
2018-12-01,P84064,NEW ISLINGTON MEDICAL CENTRE,6121
2018-12-01,P84065,THE SINGH MEDICAL PRACTICE,3850
2018-12-01,P84066,DAVID MEDICAL CENTRE,4457
2018-12-01,P84067,HAZELDENE MEDICAL CENTRE,6762
2018-12-01,P84068,CHORLTON FAMILY PRACTICE,15624
2018-12-01,P84070,NEWTON HEATH MEDICAL CENTRE,6746
2018-12-01,P84071,WILBRAHAM SURGERY,4435
2018-12-01,P84072,THE ROBERT DARBISHIRE PRACTICE,24150
2018-12-01,P84074,WELLFIELD MEDICAL CENTRE,10188
2018-12-01,P84605,FERNCLOUGH SURGERY,1996
2018-12-01,P84611,"DR CHIU, KOH AND GAN",6301
2018-12-01,P84616,MANCHESTER MEDICAL,7493
2018-12-01,P84626,WILMSLOW ROAD SURGERY,4925
2018-12-01,P84630,THE ARCH MEDICAL PRACTICE,18894
2018-12-01,P84631,ARTANE MEDICAL CENTRE,1501
2018-12-01,P84635,THE WHITSWOOD PRACTICE,4015
2018-12-01,P84637,DR KHAN'S PRACTICE,2789
2018-12-01,P84639,FALLOWFIELD MEDICAL CENTRE,2312
2018-12-01,P84640,QUEENS MEDICAL CENTRE,3908
2018-12-01,P84644,PARKSIDE SURGERY,5006
2018-12-01,P84645,PARK VIEW MEDICAL CENTRE,6324
2018-12-01,P84650,THE ALEXANDRA PRACTICE,5864
2018-12-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,4030
2018-12-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7333
2018-12-01,P84663,THE NEVILLE FAMILY CENTRE,4300
2018-12-01,P84665,AL-SHIFA MEDICAL CENTRE,2786
2018-12-01,P84669,CORNBROOK MEDICAL PRACTICE,12848
2018-12-01,P84672,WOODLANDS MEDICAL PRACTICE,3227
2018-12-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10523
2018-12-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,14031
2018-12-01,P84679,WILLOWBANK SURGERY,1778
2018-12-01,P84682,BURNAGE HEALTHCARE PRACTICE,2384
2018-12-01,P84683,THE DOC'S SURGERY,7767
2018-12-01,P84684,JOLLY MEDICAL CENTRE,4045
2018-12-01,P84689,LONGSIGHT MEDICAL PRACTICE,4744
2018-12-01,P84690,DAM HEAD MEDICAL CENTRE,2800
2018-12-01,Y01695,MP VICTORIA MILL,2625
2018-12-01,Y02325,CHARLESTOWN MD,4069
2018-12-01,Y02520,SIMPSON MEDICAL PRACTICE,5634
2018-12-01,Y02849,CITY HEALTH CENTRE,13100
2018-12-01,Y02890,HAWTHORN MC,5167
2018-12-01,Y02960,NEW BANK HEALTH,6023
2019-01-01,P84004,FIVE OAKS FAMILIY PRACTICE,9215
2019-01-01,P84005,THE VALLANCE CENTRE,9843
2019-01-01,P84009,AILSA CRAIG MEDICAL CENTRE,10852
2019-01-01,P84010,THE BORCHARDT MEDICAL CENTRE,10389
2019-01-01,P84012,NORTHENDEN GROUP PRACTICE,10087
2019-01-01,P84014,RK MEDICAL PRACTICE,4851
2019-01-01,P84016,LEVENSHULME MEDICAL PRACTICE,7882
2019-01-01,P84017,LADYBARN GROUP PRACTICE,10732
2019-01-01,P84018,MAULDETH MEDICAL CENTRE,6288
2019-01-01,P84019,VALENTINE MEDICAL CENTRE,11043
2019-01-01,P84020,PEEL HALL MEDICAL CENTRE,9184
2019-01-01,P84021,THE MAPLES MEDICAL CENTRE,8559
2019-01-01,P84022,KINGSWAY MEDICAL PRACTICE,6040
2019-01-01,P84023,SURREY LODGE PRACTICE,8365
2019-01-01,P84024,BOWLAND MEDICAL PRACTICE,7794
2019-01-01,P84025,ST GEORGE'S MEDICAL CENTRE,7012
2019-01-01,P84026,DICKENSON ROAD MEDICAL CENTRE,7395
2019-01-01,P84027,WEST POINT MEDICAL CENTRE,7370
2019-01-01,P84028,GORTON MEDICAL CENTRE,8405
2019-01-01,P84029,BENCHILL MEDICAL PRACTICE,9657
2019-01-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,14059
2019-01-01,P84032,DRS HANIF & BANNURU,6269
2019-01-01,P84033,BEACON MEDICAL CENTRE,4054
2019-01-01,P84034,BARLOW MEDICAL CENTRE,15197
2019-01-01,P84035,BODEY MEDICAL CENTRE,16674
2019-01-01,P84037,DR CUNNINGHAM & PARTNERS,6940
2019-01-01,P84038,ASHVILLE SURGERY,9622
2019-01-01,P84039,THE RANGE MEDICAL CENTRE,7867
2019-01-01,P84040,CONRAN MEDICAL CENTRE,6676
2019-01-01,P84041,CORNERSTONE FAMILY PRACTICE,7065
2019-01-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,9824
2019-01-01,P84043,CORNISHWAY GROUP PRACTICE,9313
2019-01-01,P84045,THE PARK MEDICAL CENTRE,5243
2019-01-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,12060
2019-01-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4387
2019-01-01,P84048,TREGENNA GROUP PRACTICE,6540
2019-01-01,P84049,THE AVENUE MEDICAL CENTRE,10386
2019-01-01,P84050,MOUNT ROAD SURGERY,8064
2019-01-01,P84051,EASTLANDS MEDICAL CENTRE,5246
2019-01-01,P84052,WEST GORTON MEDICAL PRACTICE,6921
2019-01-01,P84053,ASHCROFT SURGERY,8086
2019-01-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6683
2019-01-01,P84055,MERSEYBANK SURGERY,2724
2019-01-01,P84056,PRINCESS ROAD SURGERY,5120
2019-01-01,P84059,LIME SQUARE MEDICAL CENTRE,6065
2019-01-01,P84061,BROOKLANDS MEDICAL PRACTICE,5973
2019-01-01,P84062,BROOKDALE SURGERY,2341
2019-01-01,P84064,NEW ISLINGTON MEDICAL CENTRE,6181
2019-01-01,P84065,THE SINGH MEDICAL PRACTICE,3851
2019-01-01,P84066,DAVID MEDICAL CENTRE,4451
2019-01-01,P84067,HAZELDENE MEDICAL CENTRE,6783
2019-01-01,P84068,CHORLTON FAMILY PRACTICE,15667
2019-01-01,P84070,NEWTON HEATH MEDICAL CENTRE,6744
2019-01-01,P84071,WILBRAHAM SURGERY,4412
2019-01-01,P84072,THE ROBERT DARBISHIRE PRACTICE,24155
2019-01-01,P84074,WELLFIELD MEDICAL CENTRE,10207
2019-01-01,P84605,FERNCLOUGH SURGERY,1989
2019-01-01,P84611,"DR CHIU, KOH AND GAN",6343
2019-01-01,P84616,MANCHESTER MEDICAL,7522
2019-01-01,P84626,WILMSLOW ROAD SURGERY,4922
2019-01-01,P84630,THE ARCH MEDICAL PRACTICE,18867
2019-01-01,P84631,ARTANE MEDICAL CENTRE,1455
2019-01-01,P84635,THE WHITSWOOD PRACTICE,4026
2019-01-01,P84637,DR KHAN'S PRACTICE,2803
2019-01-01,P84639,FALLOWFIELD MEDICAL CENTRE,2328
2019-01-01,P84640,QUEENS MEDICAL CENTRE,3951
2019-01-01,P84644,PARKSIDE SURGERY,5054
2019-01-01,P84645,PARK VIEW MEDICAL CENTRE,6339
2019-01-01,P84650,THE ALEXANDRA PRACTICE,5892
2019-01-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,4033
2019-01-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7301
2019-01-01,P84663,THE NEVILLE FAMILY CENTRE,4329
2019-01-01,P84665,AL-SHIFA MEDICAL CENTRE,2785
2019-01-01,P84669,CORNBROOK MEDICAL PRACTICE,12925
2019-01-01,P84672,WOODLANDS MEDICAL PRACTICE,3226
2019-01-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10537
2019-01-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,14028
2019-01-01,P84679,WILLOWBANK SURGERY,1780
2019-01-01,P84682,BURNAGE HEALTHCARE PRACTICE,2381
2019-01-01,P84683,THE DOC'S SURGERY,7757
2019-01-01,P84684,JOLLY MEDICAL CENTRE,4079
2019-01-01,P84689,LONGSIGHT MEDICAL PRACTICE,4754
2019-01-01,P84690,DAM HEAD MEDICAL CENTRE,2790
2019-01-01,Y01695,MP VICTORIA MILL,2631
2019-01-01,Y02325,CHARLESTOWN MD,4069
2019-01-01,Y02520,SIMPSON MEDICAL PRACTICE,5649
2019-01-01,Y02849,CITY HEALTH CENTRE,13153
2019-01-01,Y02890,HAWTHORN MC,5156
2019-01-01,Y02960,NEW BANK HEALTH,6024
2019-02-01,P84004,FIVE OAKS FAMILIY PRACTICE,9224
2019-02-01,P84005,THE VALLANCE CENTRE,9855
2019-02-01,P84009,AILSA CRAIG MEDICAL CENTRE,10828
2019-02-01,P84010,THE BORCHARDT MEDICAL CENTRE,10444
2019-02-01,P84012,NORTHENDEN GROUP PRACTICE,10051
2019-02-01,P84014,RK MEDICAL PRACTICE,4856
2019-02-01,P84016,LEVENSHULME MEDICAL PRACTICE,7920
2019-02-01,P84017,LADYBARN GROUP PRACTICE,10790
2019-02-01,P84018,MAULDETH MEDICAL CENTRE,6223
2019-02-01,P84019,VALENTINE MEDICAL CENTRE,11059
2019-02-01,P84020,PEEL HALL MEDICAL CENTRE,9203
2019-02-01,P84021,THE MAPLES MEDICAL CENTRE,8588
2019-02-01,P84022,KINGSWAY MEDICAL PRACTICE,6038
2019-02-01,P84023,SURREY LODGE PRACTICE,8397
2019-02-01,P84024,BOWLAND MEDICAL PRACTICE,7777
2019-02-01,P84025,ST GEORGE'S MEDICAL CENTRE,7041
2019-02-01,P84026,DICKENSON ROAD MEDICAL CENTRE,7453
2019-02-01,P84027,WEST POINT MEDICAL CENTRE,7369
2019-02-01,P84028,GORTON MEDICAL CENTRE,8462
2019-02-01,P84029,BENCHILL MEDICAL PRACTICE,9653
2019-02-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,14138
2019-02-01,P84032,DRS HANIF & BANNURU,6301
2019-02-01,P84033,BEACON MEDICAL CENTRE,4080
2019-02-01,P84034,BARLOW MEDICAL CENTRE,15387
2019-02-01,P84035,BODEY MEDICAL CENTRE,16604
2019-02-01,P84037,DR CUNNINGHAM & PARTNERS,6920
2019-02-01,P84038,ASHVILLE SURGERY,9673
2019-02-01,P84039,THE RANGE MEDICAL CENTRE,7862
2019-02-01,P84040,CONRAN MEDICAL CENTRE,6715
2019-02-01,P84041,CORNERSTONE FAMILY PRACTICE,7080
2019-02-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,9906
2019-02-01,P84043,CORNISHWAY GROUP PRACTICE,9335
2019-02-01,P84045,THE PARK MEDICAL CENTRE,5252
2019-02-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,12017
2019-02-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4382
2019-02-01,P84048,TREGENNA GROUP PRACTICE,6520
2019-02-01,P84049,THE AVENUE MEDICAL CENTRE,10425
2019-02-01,P84050,MOUNT ROAD SURGERY,8018
2019-02-01,P84051,EASTLANDS MEDICAL CENTRE,5255
2019-02-01,P84052,WEST GORTON MEDICAL PRACTICE,6939
2019-02-01,P84053,ASHCROFT SURGERY,8071
2019-02-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6684
2019-02-01,P84055,MERSEYBANK SURGERY,2726
2019-02-01,P84056,PRINCESS ROAD SURGERY,5128
2019-02-01,P84059,LIME SQUARE MEDICAL CENTRE,6079
2019-02-01,P84061,BROOKLANDS MEDICAL PRACTICE,5971
2019-02-01,P84062,BROOKDALE SURGERY,2321
2019-02-01,P84064,NEW ISLINGTON MEDICAL CENTRE,6211
2019-02-01,P84065,THE SINGH MEDICAL PRACTICE,3847
2019-02-01,P84066,DAVID MEDICAL CENTRE,4466
2019-02-01,P84067,HAZELDENE MEDICAL CENTRE,6799
2019-02-01,P84068,CHORLTON FAMILY PRACTICE,15804
2019-02-01,P84070,NEWTON HEATH MEDICAL CENTRE,6754
2019-02-01,P84071,WILBRAHAM SURGERY,4418
2019-02-01,P84072,THE ROBERT DARBISHIRE PRACTICE,24143
2019-02-01,P84074,WELLFIELD MEDICAL CENTRE,10241
2019-02-01,P84605,FERNCLOUGH SURGERY,1989
2019-02-01,P84611,"DR CHIU, KOH AND GAN",6325
2019-02-01,P84616,MANCHESTER MEDICAL,7517
2019-02-01,P84626,WILMSLOW ROAD SURGERY,4962
2019-02-01,P84630,THE ARCH MEDICAL PRACTICE,19006
2019-02-01,P84631,ARTANE MEDICAL CENTRE,1408
2019-02-01,P84635,THE WHITSWOOD PRACTICE,4011
2019-02-01,P84637,DR KHAN'S PRACTICE,2796
2019-02-01,P84639,FALLOWFIELD MEDICAL CENTRE,2351
2019-02-01,P84640,QUEENS MEDICAL CENTRE,4015
2019-02-01,P84644,PARKSIDE SURGERY,5099
2019-02-01,P84645,PARK VIEW MEDICAL CENTRE,6349
2019-02-01,P84650,THE ALEXANDRA PRACTICE,5920
2019-02-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,4059
2019-02-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7288
2019-02-01,P84663,THE NEVILLE FAMILY CENTRE,4399
2019-02-01,P84665,AL-SHIFA MEDICAL CENTRE,2776
2019-02-01,P84669,CORNBROOK MEDICAL PRACTICE,12965
2019-02-01,P84672,WOODLANDS MEDICAL PRACTICE,3233
2019-02-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10566
2019-02-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,14017
2019-02-01,P84679,WILLOWBANK SURGERY,1802
2019-02-01,P84682,BURNAGE HEALTHCARE PRACTICE,2383
2019-02-01,P84683,THE DOC'S SURGERY,7758
2019-02-01,P84684,JOLLY MEDICAL CENTRE,4111
2019-02-01,P84689,LONGSIGHT MEDICAL PRACTICE,4740
2019-02-01,P84690,DAM HEAD MEDICAL CENTRE,2780
2019-02-01,Y01695,MP VICTORIA MILL,2649
2019-02-01,Y02325,CHARLESTOWN MD,4068
2019-02-01,Y02520,SIMPSON MEDICAL PRACTICE,5653
2019-02-01,Y02849,CITY HEALTH CENTRE,13086
2019-02-01,Y02890,HAWTHORN MC,5183
2019-02-01,Y02960,NEW BANK HEALTH,6028
2019-03-01,P84004,FIVE OAKS FAMILIY PRACTICE,9215
2019-03-01,P84005,THE VALLANCE CENTRE,9846
2019-03-01,P84009,AILSA CRAIG MEDICAL CENTRE,10829
2019-03-01,P84010,THE BORCHARDT MEDICAL CENTRE,10467
2019-03-01,P84012,NORTHENDEN GROUP PRACTICE,10045
2019-03-01,P84014,RK MEDICAL PRACTICE,4862
2019-03-01,P84016,LEVENSHULME MEDICAL PRACTICE,7923
2019-03-01,P84017,LADYBARN GROUP PRACTICE,10793
2019-03-01,P84018,MAULDETH MEDICAL CENTRE,6204
2019-03-01,P84019,VALENTINE MEDICAL CENTRE,11029
2019-03-01,P84020,PEEL HALL MEDICAL CENTRE,9223
2019-03-01,P84021,THE MAPLES MEDICAL CENTRE,8641
2019-03-01,P84022,KINGSWAY MEDICAL PRACTICE,6036
2019-03-01,P84023,SURREY LODGE PRACTICE,8431
2019-03-01,P84024,BOWLAND MEDICAL PRACTICE,7789
2019-03-01,P84025,ST GEORGE'S MEDICAL CENTRE,7077
2019-03-01,P84026,DICKENSON ROAD MEDICAL CENTRE,7521
2019-03-01,P84027,WEST POINT MEDICAL CENTRE,7368
2019-03-01,P84028,GORTON MEDICAL CENTRE,8488
2019-03-01,P84029,BENCHILL MEDICAL PRACTICE,9659
2019-03-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,14144
2019-03-01,P84032,DRS HANIF & BANNURU,6307
2019-03-01,P84033,BEACON MEDICAL CENTRE,4080
2019-03-01,P84034,BARLOW MEDICAL CENTRE,15478
2019-03-01,P84035,BODEY MEDICAL CENTRE,16600
2019-03-01,P84037,DR CUNNINGHAM & PARTNERS,6897
2019-03-01,P84038,ASHVILLE SURGERY,9690
2019-03-01,P84039,THE RANGE MEDICAL CENTRE,7833
2019-03-01,P84040,CONRAN MEDICAL CENTRE,6788
2019-03-01,P84041,CORNERSTONE FAMILY PRACTICE,7047
2019-03-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,9964
2019-03-01,P84043,CORNISHWAY GROUP PRACTICE,9375
2019-03-01,P84045,THE PARK MEDICAL CENTRE,5244
2019-03-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,11984
2019-03-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4380
2019-03-01,P84048,TREGENNA GROUP PRACTICE,6532
2019-03-01,P84049,THE AVENUE MEDICAL CENTRE,10452
2019-03-01,P84050,MOUNT ROAD SURGERY,8003
2019-03-01,P84051,EASTLANDS MEDICAL CENTRE,5253
2019-03-01,P84052,WEST GORTON MEDICAL PRACTICE,6963
2019-03-01,P84053,ASHCROFT SURGERY,8074
2019-03-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6717
2019-03-01,P84055,MERSEYBANK SURGERY,2726
2019-03-01,P84056,PRINCESS ROAD SURGERY,5099
2019-03-01,P84059,LIME SQUARE MEDICAL CENTRE,6099
2019-03-01,P84061,BROOKLANDS MEDICAL PRACTICE,6020
2019-03-01,P84062,BROOKDALE SURGERY,2338
2019-03-01,P84064,NEW ISLINGTON MEDICAL CENTRE,6288
2019-03-01,P84065,THE SINGH MEDICAL PRACTICE,3847
2019-03-01,P84066,DAVID MEDICAL CENTRE,4465
2019-03-01,P84067,HAZELDENE MEDICAL CENTRE,6793
2019-03-01,P84068,CHORLTON FAMILY PRACTICE,15792
2019-03-01,P84070,NEWTON HEATH MEDICAL CENTRE,6756
2019-03-01,P84071,WILBRAHAM SURGERY,4425
2019-03-01,P84072,THE ROBERT DARBISHIRE PRACTICE,24142
2019-03-01,P84074,WELLFIELD MEDICAL CENTRE,10264
2019-03-01,P84605,FERNCLOUGH SURGERY,1971
2019-03-01,P84611,"DR CHIU, KOH AND GAN",6331
2019-03-01,P84616,MANCHESTER MEDICAL,7564
2019-03-01,P84626,WILMSLOW ROAD SURGERY,4919
2019-03-01,P84630,THE ARCH MEDICAL PRACTICE,19094
2019-03-01,P84631,ARTANE MEDICAL CENTRE,1356
2019-03-01,P84635,THE WHITSWOOD PRACTICE,4042
2019-03-01,P84637,DR KHAN'S PRACTICE,2798
2019-03-01,P84639,FALLOWFIELD MEDICAL CENTRE,2396
2019-03-01,P84640,QUEENS MEDICAL CENTRE,4057
2019-03-01,P84644,PARKSIDE SURGERY,5168
2019-03-01,P84645,PARK VIEW MEDICAL CENTRE,6369
2019-03-01,P84650,THE ALEXANDRA PRACTICE,5929
2019-03-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,4087
2019-03-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7275
2019-03-01,P84663,THE NEVILLE FAMILY CENTRE,4426
2019-03-01,P84665,AL-SHIFA MEDICAL CENTRE,2794
2019-03-01,P84669,CORNBROOK MEDICAL PRACTICE,13084
2019-03-01,P84672,WOODLANDS MEDICAL PRACTICE,3219
2019-03-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10596
2019-03-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,14025
2019-03-01,P84679,WILLOWBANK SURGERY,1796
2019-03-01,P84682,BURNAGE HEALTHCARE PRACTICE,2390
2019-03-01,P84683,THE DOC'S SURGERY,7785
2019-03-01,P84684,JOLLY MEDICAL CENTRE,4161
2019-03-01,P84689,LONGSIGHT MEDICAL PRACTICE,4739
2019-03-01,P84690,DAM HEAD MEDICAL CENTRE,2786
2019-03-01,Y01695,MP VICTORIA MILL,2656
2019-03-01,Y02325,CHARLESTOWN MD,4089
2019-03-01,Y02520,SIMPSON MEDICAL PRACTICE,5646
2019-03-01,Y02849,CITY HEALTH CENTRE,13202
2019-03-01,Y02890,HAWTHORN MC,5226
2019-03-01,Y02960,NEW BANK HEALTH,6064
2019-04-01,P84004,FIVE OAKS FAMILIY PRACTICE,9202
2019-04-01,P84005,THE VALLANCE CENTRE,9777
2019-04-01,P84009,AILSA CRAIG MEDICAL CENTRE,10827
2019-04-01,P84010,THE BORCHARDT MEDICAL CENTRE,10501
2019-04-01,P84012,NORTHENDEN GROUP PRACTICE,10036
2019-04-01,P84014,RK MEDICAL PRACTICE,4865
